ID,Name,Description,Media_Type,Download_URL,Path_In_Zip,SUBH_URL,Source
61,21,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000061.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/61,ScansHamburg
64,24,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000064.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/64,ScansHamburg
62,22,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000062.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/62,ScansHamburg
63,23,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000063.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/63,ScansHamburg
65,25,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000065.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/65,ScansHamburg
66,26,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000066.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/66,ScansHamburg
67,27,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000067.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/67,ScansHamburg
87,47,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000087.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/87,ScansHamburg
68,28,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000068.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/68,ScansHamburg
69,29,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000069.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/69,ScansHamburg
70,30,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000070.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/70,ScansHamburg
71,31,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000071.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/71,ScansHamburg
72,32,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000072.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/72,ScansHamburg
73,33,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000073.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/73,ScansHamburg
74,34,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000074.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/74,ScansHamburg
75,35,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000075.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/75,ScansHamburg
76,36,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000076.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/76,ScansHamburg
77,37,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000077.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/77,ScansHamburg
78,38,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000078.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/78,ScansHamburg
79,39,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000079.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/79,ScansHamburg
80,40,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000080.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/80,ScansHamburg
81,41,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000081.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/81,ScansHamburg
82,42,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000082.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/82,ScansHamburg
83,43,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000083.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/83,ScansHamburg
84,44,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000084.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/84,ScansHamburg
85,45,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000085.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/85,ScansHamburg
86,46,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000086.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/86,ScansHamburg
88,48,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000088.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/88,ScansHamburg
89,49,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000089.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/89,ScansHamburg
90,50,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000090.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/90,ScansHamburg
91,51,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000091.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/91,ScansHamburg
92,52,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000092.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/92,ScansHamburg
93,53,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000093.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/93,ScansHamburg
94,54,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000094.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/94,ScansHamburg
95,55,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000095.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/95,ScansHamburg
96,56,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000096.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/96,ScansHamburg
97,57,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000097.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/97,ScansHamburg
98,58,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000098.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/98,ScansHamburg
99,59,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000099.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/99,ScansHamburg
100,60,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000100.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/100,ScansHamburg
101,61,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000101.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/101,ScansHamburg
102,62,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000102.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/102,ScansHamburg
103,63,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000103.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/103,ScansHamburg
104,64,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000104.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/104,ScansHamburg
105,65,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000105.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/105,ScansHamburg
106,66,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000106.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/106,ScansHamburg
107,67,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000107.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/107,ScansHamburg
108,68,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000108.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/108,ScansHamburg
109,69,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000109.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/109,ScansHamburg
110,70,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000110.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/110,ScansHamburg
111,71,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000111.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/111,ScansHamburg
112,72,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000112.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/112,ScansHamburg
113,73,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000113.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/113,ScansHamburg
114,74,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000114.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/114,ScansHamburg
115,75,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000115.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/115,ScansHamburg
116,76,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000116.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/116,ScansHamburg
117,77,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000117.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/117,ScansHamburg
118,78,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000118.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/118,ScansHamburg
119,79,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000119.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/119,ScansHamburg
120,80,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000120.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/120,ScansHamburg
121,81,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000121.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/121,ScansHamburg
122,82,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000122.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/122,ScansHamburg
123,83,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000123.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/123,ScansHamburg
124,84,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000124.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/124,ScansHamburg
125,85,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000125.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/125,ScansHamburg
126,86,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000126.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/126,ScansHamburg
127,87,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000127.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/127,ScansHamburg
128,88,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000128.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/128,ScansHamburg
129,89,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000129.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/129,ScansHamburg
130,90,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000130.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/130,ScansHamburg
131,91,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000131.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/131,ScansHamburg
132,92,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000132.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/132,ScansHamburg
133,93,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000133.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/133,ScansHamburg
134,94,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000134.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/134,ScansHamburg
135,95,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000135.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/135,ScansHamburg
136,96,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000136.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/136,ScansHamburg
137,97,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000137.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/137,ScansHamburg
138,98,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000138.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/138,ScansHamburg
139,99,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000139.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/139,ScansHamburg
140,100,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000140.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/140,ScansHamburg
141,101,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000141.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/141,ScansHamburg
142,102,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000142.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/142,ScansHamburg
143,103,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000143.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/143,ScansHamburg
144,104,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000144.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/144,ScansHamburg
145,105,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000145.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/145,ScansHamburg
146,106,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000146.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/146,ScansHamburg
147,107,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000147.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/147,ScansHamburg
148,108,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000148.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/148,ScansHamburg
149,109,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000149.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/149,ScansHamburg
150,110,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000150.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/150,ScansHamburg
151,111,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000151.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/151,ScansHamburg
152,112,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000152.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/152,ScansHamburg
153,113,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000153.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/153,ScansHamburg
154,114,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000154.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/154,ScansHamburg
155,115,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000155.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/155,ScansHamburg
156,116,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000156.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/156,ScansHamburg
157,117,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000157.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/157,ScansHamburg
158,118,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000158.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/158,ScansHamburg
159,119,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000159.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/159,ScansHamburg
160,120,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000160.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/160,ScansHamburg
161,121,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000161.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/161,ScansHamburg
162,122,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000162.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/162,ScansHamburg
163,123,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000163.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/163,ScansHamburg
164,124,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000164.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/164,ScansHamburg
165,125,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000165.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/165,ScansHamburg
166,126,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000166.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/166,ScansHamburg
167,127,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000167.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/167,ScansHamburg
168,128,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000168.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/168,ScansHamburg
169,129,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000169.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/169,ScansHamburg
170,130,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000170.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/170,ScansHamburg
171,131,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000171.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/171,ScansHamburg
172,132,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000172.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/172,ScansHamburg
173,133,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000173.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/173,ScansHamburg
174,134,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000174.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/174,ScansHamburg
175,135,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000175.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/175,ScansHamburg
176,136,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000176.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/176,ScansHamburg
177,137,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000177.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/177,ScansHamburg
178,138,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000178.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/178,ScansHamburg
179,139,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000179.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/179,ScansHamburg
180,140,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000180.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/180,ScansHamburg
181,141,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000181.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/181,ScansHamburg
182,142,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000182.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/182,ScansHamburg
183,143,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000183.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/183,ScansHamburg
184,144,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000184.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/184,ScansHamburg
185,145,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000185.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/185,ScansHamburg
186,146,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000186.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/186,ScansHamburg
187,147,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000187.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/187,ScansHamburg
188,148,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000188.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/188,ScansHamburg
189,149,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000189.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/189,ScansHamburg
190,150,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000190.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/190,ScansHamburg
191,151,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000191.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/191,ScansHamburg
192,152,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000192.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/192,ScansHamburg
